deal_id,account_id,lead_source,created_date,deal_value,discount_pct,competitor_mentioned,stage,close_date,deal_status
D01580,A01044,ads,2025-11-06,240,0,Canva,demo,2025-12-13,won
D01581,A01014,ads,2025-01-13,3600,20,Canva,negotiation,2025-01-27,won
D01582,A00014,website,2025-06-03,3600,10,Canva,proposal,2025-08-02,lost
D01583,A00133,website,2026-03-11,120,20,Canva,negotiation,2026-04-29,lost
D01584,A01961,ads,2025-11-12,720,0,None,demo,2025-11-30,lost
D01585,A01832,website,2025-03-14,180,0,Canva,negotiation,2025-05-07,won
D01586,A01058,ads,2025-12-25,360,15,Adobe Express,negotiation,2026-01-19,lost
D01587,A00892,website,2025-12-08,720,10,Adobe Express,demo,2026-01-09,lost
D01588,A01232,referral,2025-07-17,60,15,Canva,negotiation,2025-08-20,won
D01589,A01837,outbound,2025-03-17,480,15,Figma,demo,2025-04-17,won
D01590,A01223,website,2025-01-06,120,0,None,negotiation,2025-02-24,lost
D01591,A00592,referral,2025-11-14,240,10,Canva,proposal,2025-12-20,lost
D01592,A00583,website,2026-01-06,480,0,Canva,proposal,2026-02-04,lost
D01593,A01179,referral,2025-09-14,60,10,Canva,negotiation,2025-10-24,lost
D01594,A01614,referral,2025-07-19,240,0,Canva,negotiation,2025-08-17,lost
D01595,A01102,outbound,2025-12-02,2400,20,Piktochart,negotiation,2026-01-28,lost
D01596,A01196,referral,2025-03-13,180,10,Figma,proposal,2025-03-24,lost
D01597,A00289,ads,2026-03-06,720,15,Figma,negotiation,2026-04-20,lost
D01598,A01569,website,2025-12-04,180,20,Adobe Express,demo,2026-01-13,lost
D01599,A01836,ads,2025-05-13,2400,25,Canva,demo,2025-06-11,lost
D01600,A01812,website,2025-10-27,120,0,Adobe Express,negotiation,2025-12-19,won
D01601,A01013,outbound,2025-03-23,1200,0,Piktochart,demo,2025-05-12,lost
D01602,A00879,website,2025-09-01,1800,10,Canva,proposal,2025-09-19,won
D01603,A01444,ads,2026-01-08,120,0,Canva,proposal,2026-01-31,won
D01604,A00007,website,2025-02-28,240,15,Adobe Express,demo,2025-04-14,lost
D01605,A01184,ads,2025-11-20,360,10,Piktochart,demo,2025-12-25,won
D01606,A00240,ads,2025-07-13,360,0,Canva,demo,2025-08-17,won
D01607,A01987,website,2025-12-14,360,0,Canva,proposal,2026-01-17,lost
D01608,A01447,ads,2026-02-21,60,0,Adobe Express,negotiation,2026-04-09,lost
D01609,A00536,website,2025-12-09,1800,0,Figma,demo,2025-12-16,lost
D01610,A01750,referral,2025-07-04,240,10,Adobe Express,proposal,2025-08-26,won
D01611,A00070,ads,2026-01-08,720,0,Canva,negotiation,2026-02-20,lost
D01612,A01904,website,2026-02-28,2400,15,Canva,proposal,2026-04-11,lost
D01613,A00216,website,2025-03-12,720,15,Canva,demo,2025-03-23,lost
D01614,A01128,outbound,2025-10-19,360,20,Canva,demo,2025-11-02,won
D01615,A01751,ads,2025-09-13,60,20,Canva,demo,2025-09-21,lost
D01616,A01078,website,2025-04-25,2400,20,Canva,proposal,2025-05-06,lost
D01617,A00806,outbound,2025-03-22,240,20,Adobe Express,proposal,2025-05-01,lost
D01618,A00330,ads,2025-11-09,480,15,Piktochart,negotiation,2025-12-20,lost
D01619,A00848,ads,2025-12-24,180,15,Piktochart,demo,2026-01-16,lost
D01620,A01227,website,2025-12-01,1200,15,None,demo,2025-12-20,won
D01621,A01312,ads,2025-06-21,360,0,None,demo,2025-08-13,won
D01622,A00045,website,2025-06-18,240,0,Adobe Express,negotiation,2025-08-15,lost
D01623,A00829,website,2025-10-16,240,10,Canva,negotiation,2025-11-18,lost
D01624,A00198,outbound,2025-11-03,240,20,None,negotiation,2025-11-18,won
D01625,A01240,referral,2025-05-19,240,0,None,negotiation,2025-06-27,won
D01626,A01505,website,2025-04-26,120,15,Canva,negotiation,2025-06-22,lost
D01627,A01333,referral,2026-03-12,240,0,Adobe Express,demo,2026-05-08,won
D01628,A00896,ads,2026-02-20,720,0,Canva,demo,2026-03-02,lost
D01629,A01459,referral,2025-07-18,1800,20,Adobe Express,proposal,2025-08-29,lost
D01630,A00332,website,2025-03-12,3600,0,None,demo,2025-04-11,lost
D01631,A00696,referral,2025-06-30,120,15,Adobe Express,demo,2025-07-22,lost
D01632,A00027,ads,2025-04-29,1200,10,Canva,demo,2025-06-23,lost
D01633,A01190,ads,2026-02-18,180,0,Canva,negotiation,2026-02-25,lost
D01634,A00318,website,2026-01-04,240,0,None,demo,2026-02-08,won
D01635,A01298,ads,2025-04-03,1200,15,Adobe Express,proposal,2025-05-21,won
D01636,A01407,outbound,2025-05-06,60,20,None,proposal,2025-06-24,won
D01637,A00365,website,2025-03-04,240,0,Canva,negotiation,2025-04-14,won
D01638,A01127,referral,2025-04-16,480,0,Canva,proposal,2025-05-12,won
D01639,A00960,website,2025-07-07,2400,10,None,negotiation,2025-07-31,lost
D01640,A01527,website,2025-06-13,180,20,None,negotiation,2025-07-12,won
D01641,A01869,referral,2025-07-30,3600,15,Adobe Express,negotiation,2025-08-14,won
D01642,A00373,outbound,2026-03-07,360,10,Adobe Express,negotiation,2026-03-27,lost
D01643,A01640,website,2025-03-04,360,0,Canva,proposal,2025-04-24,lost
D01644,A01950,outbound,2025-08-14,3600,0,Canva,negotiation,2025-10-13,won
D01645,A00245,website,2025-01-18,480,20,None,proposal,2025-03-18,won
D01646,A01841,ads,2025-02-13,480,20,Canva,demo,2025-02-21,won
D01647,A01193,website,2025-07-15,720,0,Piktochart,proposal,2025-08-15,won
D01648,A01652,ads,2025-04-05,720,20,Canva,negotiation,2025-05-01,won
D01649,A01677,website,2025-01-17,480,0,None,negotiation,2025-03-13,lost
D01650,A01442,ads,2025-06-22,1800,0,Piktochart,proposal,2025-08-21,won
D01651,A01380,website,2025-11-15,3600,0,Adobe Express,proposal,2025-12-27,lost
D01652,A00478,outbound,2025-07-18,180,10,Canva,negotiation,2025-08-28,lost
D01653,A00125,website,2025-08-26,480,0,Canva,proposal,2025-10-01,lost
D01654,A00537,referral,2026-01-17,360,0,Adobe Express,demo,2026-03-08,won
D01655,A00706,ads,2025-05-21,1800,25,Piktochart,demo,2025-07-03,won
D01656,A01920,ads,2025-07-22,480,10,None,demo,2025-08-14,won
D01657,A01636,website,2026-02-05,180,0,Canva,negotiation,2026-03-20,won
D01658,A01426,referral,2025-12-05,120,0,Canva,proposal,2025-12-13,won
D01659,A01541,ads,2025-08-14,120,0,Canva,demo,2025-09-20,lost
D01660,A00531,website,2025-11-23,1800,20,Adobe Express,negotiation,2025-12-05,won
D01661,A01706,referral,2025-05-22,480,0,Figma,negotiation,2025-06-14,won
D01662,A00786,referral,2026-01-28,480,15,Canva,proposal,2026-03-16,won
D01663,A00254,website,2025-03-31,1200,10,None,demo,2025-04-09,won
D01664,A00121,website,2025-04-05,720,20,Canva,negotiation,2025-05-17,won
D01665,A01056,referral,2026-01-03,60,10,Canva,demo,2026-01-11,lost
D01666,A00661,referral,2025-12-14,180,0,Figma,proposal,2026-01-12,lost
D01667,A01802,outbound,2025-02-25,3600,0,Figma,demo,2025-03-19,lost
D01668,A01061,website,2025-04-15,480,15,Adobe Express,proposal,2025-05-19,won
D01669,A01713,website,2025-05-25,240,10,Canva,demo,2025-06-24,lost
D01670,A01366,referral,2025-06-21,2400,20,Canva,proposal,2025-07-16,lost
D01671,A01037,outbound,2025-11-15,1800,15,Piktochart,demo,2025-12-01,won
D01672,A01207,ads,2025-10-30,240,20,Piktochart,demo,2025-11-26,won
D01673,A01681,website,2025-09-19,480,0,Canva,negotiation,2025-11-02,won
D01674,A01289,website,2025-01-17,1800,20,Adobe Express,negotiation,2025-03-06,lost
D01675,A00088,website,2025-02-10,360,20,Canva,demo,2025-03-25,lost
D01676,A01964,referral,2025-11-19,720,20,Piktochart,negotiation,2025-12-29,lost
D01677,A01486,outbound,2026-02-13,720,20,Adobe Express,demo,2026-03-12,lost
D01678,A00046,referral,2025-05-18,180,10,Adobe Express,demo,2025-06-15,lost
D01679,A01416,outbound,2025-05-05,60,15,Canva,proposal,2025-05-19,won
D01680,A01143,outbound,2025-12-21,120,15,Adobe Express,demo,2026-01-19,won
D01681,A00933,website,2025-10-14,60,10,Canva,negotiation,2025-11-28,lost
D01682,A01555,website,2025-04-28,120,0,Adobe Express,proposal,2025-06-26,lost
D01683,A01471,outbound,2025-03-06,60,15,Canva,negotiation,2025-04-24,lost
D01684,A01756,website,2025-03-12,480,10,None,negotiation,2025-03-26,won
D01685,A01966,website,2025-02-11,120,20,Canva,proposal,2025-03-26,lost
D01686,A00745,website,2025-09-11,1800,10,Piktochart,negotiation,2025-09-18,lost
D01687,A01630,outbound,2025-03-27,3600,15,Adobe Express,demo,2025-05-18,lost
D01688,A00967,ads,2025-08-29,60,0,Piktochart,negotiation,2025-10-28,lost
D01689,A00763,website,2025-08-09,360,0,Piktochart,demo,2025-09-18,won
D01690,A00762,website,2025-07-18,480,0,Figma,proposal,2025-08-29,won
D01691,A00794,website,2025-05-04,120,0,Figma,negotiation,2025-07-02,won
D01692,A00744,website,2025-06-22,240,0,None,negotiation,2025-07-21,won
D01693,A01070,website,2025-08-18,720,15,Adobe Express,proposal,2025-09-24,won
D01694,A01910,website,2025-12-25,180,0,None,demo,2026-02-07,lost
D01695,A01532,outbound,2026-02-24,1200,10,Canva,negotiation,2026-04-09,lost
D01696,A00558,ads,2025-10-31,180,15,Canva,proposal,2025-12-05,won
D01697,A01995,outbound,2025-04-01,2400,0,Piktochart,negotiation,2025-05-09,won
D01698,A00526,website,2025-06-24,3600,15,None,demo,2025-07-21,won
D01699,A00597,website,2026-01-23,60,0,Canva,demo,2026-03-18,lost
D01700,A01855,ads,2026-01-10,120,20,Figma,demo,2026-02-25,won
D01701,A00840,website,2025-06-10,480,10,Canva,demo,2025-07-05,won
D01702,A00003,outbound,2025-05-21,720,0,Canva,proposal,2025-06-15,lost
D01703,A01052,ads,2025-05-13,60,0,Piktochart,negotiation,2025-05-29,lost
D01704,A01405,website,2025-02-19,1800,0,Canva,demo,2025-02-28,lost
D01705,A00157,referral,2025-10-04,360,0,Canva,negotiation,2025-12-02,won
D01706,A00855,outbound,2025-01-14,60,10,None,proposal,2025-02-26,lost
D01707,A01938,referral,2025-08-07,120,20,Adobe Express,negotiation,2025-09-12,won
D01708,A01955,website,2025-06-01,180,0,Figma,demo,2025-07-05,won
D01709,A00511,outbound,2025-09-10,1200,10,Figma,proposal,2025-11-02,lost
D01710,A01357,website,2025-12-09,480,0,None,demo,2025-12-30,lost
D01711,A01868,website,2026-01-08,480,0,Piktochart,demo,2026-02-01,lost
D01712,A00687,outbound,2025-08-21,240,10,Figma,negotiation,2025-08-30,lost
D01713,A01138,referral,2025-08-10,480,0,Adobe Express,demo,2025-09-28,lost
D01714,A01413,website,2026-03-05,240,0,Piktochart,negotiation,2026-04-18,won
D01715,A01511,website,2025-07-12,360,10,Adobe Express,demo,2025-08-19,lost
D01716,A01867,website,2026-02-21,720,10,None,demo,2026-04-09,won
D01717,A01274,referral,2025-02-15,1800,0,Figma,negotiation,2025-03-25,won
D01718,A00571,outbound,2025-10-13,60,0,None,negotiation,2025-12-03,won
D01719,A00715,website,2025-05-15,120,20,Figma,negotiation,2025-06-13,won
D01720,A01339,referral,2025-09-05,180,0,Canva,negotiation,2025-11-04,lost
D01721,A00239,website,2025-04-29,180,15,Canva,proposal,2025-06-15,lost
D01722,A01258,website,2025-07-20,480,20,Canva,negotiation,2025-08-02,lost
D01723,A00303,website,2025-04-23,120,15,Adobe Express,demo,2025-05-20,lost
D01724,A00607,website,2025-05-07,120,0,Canva,negotiation,2025-06-03,won
D01725,A00991,ads,2025-12-05,480,15,Adobe Express,demo,2026-01-30,lost
D01726,A01677,website,2025-09-05,720,0,Adobe Express,proposal,2025-09-29,won
D01727,A00334,website,2025-09-17,120,0,Canva,demo,2025-10-14,lost
D01728,A00113,website,2025-05-14,480,15,None,negotiation,2025-06-18,won
D01729,A01645,outbound,2025-08-06,2400,0,Piktochart,proposal,2025-09-28,won
D01730,A00362,ads,2025-04-23,1200,15,None,proposal,2025-05-14,won
D01731,A01881,outbound,2025-10-21,360,0,Figma,demo,2025-12-06,lost
D01732,A00801,website,2025-11-09,360,20,Canva,proposal,2026-01-01,lost
D01733,A00097,referral,2025-01-11,240,10,Adobe Express,proposal,2025-03-08,lost
D01734,A01982,ads,2026-01-28,1200,0,Adobe Express,negotiation,2026-02-27,lost
D01735,A01871,outbound,2025-10-02,60,20,Adobe Express,demo,2025-11-23,won
D01736,A00016,website,2025-04-28,360,10,Adobe Express,proposal,2025-05-18,won
D01737,A00556,referral,2025-10-11,360,0,Adobe Express,negotiation,2025-10-19,won
D01738,A01978,referral,2026-01-22,240,20,Canva,negotiation,2026-03-01,won
D01739,A00376,referral,2025-01-22,480,10,Adobe Express,demo,2025-03-10,won
D01740,A00742,referral,2026-01-31,1800,0,Adobe Express,negotiation,2026-02-14,won
D01741,A00390,website,2026-02-21,720,0,Canva,proposal,2026-03-17,lost
D01742,A00620,website,2025-02-13,60,20,Adobe Express,demo,2025-04-09,lost
D01743,A01241,referral,2026-01-11,240,0,None,proposal,2026-02-21,lost
D01744,A01423,website,2025-11-06,60,20,Canva,demo,2025-11-25,lost
D01745,A01284,referral,2026-03-02,120,10,Adobe Express,negotiation,2026-04-25,won
D01746,A00824,referral,2025-01-12,480,15,None,proposal,2025-02-04,won
D01747,A00320,ads,2025-12-02,120,15,Canva,negotiation,2025-12-14,won
D01748,A00196,ads,2025-04-24,480,15,Canva,proposal,2025-06-14,won
D01749,A01502,outbound,2025-10-01,60,15,Figma,negotiation,2025-11-08,won
D01750,A00418,outbound,2026-01-08,120,20,Canva,proposal,2026-02-12,lost
D01751,A01499,website,2025-04-25,240,15,Adobe Express,negotiation,2025-05-30,lost
D01752,A00607,website,2025-07-09,180,0,Canva,proposal,2025-08-06,lost
D01753,A00568,referral,2025-03-15,60,0,Adobe Express,negotiation,2025-04-04,lost
D01754,A00544,outbound,2025-09-08,60,0,Canva,negotiation,2025-10-24,won
D01755,A00231,ads,2026-03-06,1800,0,Canva,proposal,2026-03-29,lost
D01756,A00884,ads,2025-07-30,180,10,Adobe Express,proposal,2025-08-08,lost
D01757,A00521,referral,2025-06-14,180,20,None,negotiation,2025-06-21,won
D01758,A00703,website,2025-05-18,360,20,Canva,negotiation,2025-06-28,lost
D01759,A01897,referral,2025-09-13,360,10,Canva,proposal,2025-10-20,won
D01760,A01224,referral,2025-09-21,240,0,Canva,negotiation,2025-10-02,won
D01761,A00846,ads,2025-07-12,240,0,Adobe Express,demo,2025-07-26,lost
D01762,A00673,website,2025-03-27,720,0,None,demo,2025-04-30,won
D01763,A01623,website,2025-09-11,720,0,Canva,demo,2025-10-23,lost
D01764,A00021,referral,2025-08-03,1200,15,Figma,proposal,2025-08-28,won
D01765,A01335,referral,2026-01-04,120,20,Figma,negotiation,2026-02-03,won
D01766,A00588,website,2025-10-16,360,0,None,negotiation,2025-12-05,won
D01767,A01977,outbound,2025-04-15,180,10,Canva,negotiation,2025-05-08,lost
D01768,A00898,outbound,2025-08-30,60,10,Adobe Express,proposal,2025-10-22,lost
D01769,A01677,website,2025-03-11,720,0,Canva,demo,2025-03-29,won
D01770,A01662,website,2025-03-18,60,0,None,proposal,2025-04-06,won
D01771,A01787,referral,2025-04-13,1200,25,Canva,negotiation,2025-04-26,lost
D01772,A01924,website,2025-02-01,120,20,Adobe Express,negotiation,2025-03-02,won
D01773,A01620,referral,2025-11-22,360,10,Figma,negotiation,2025-12-11,lost
D01774,A01458,ads,2025-05-21,720,20,Adobe Express,proposal,2025-06-20,lost
D01775,A00371,referral,2025-11-16,2400,25,Canva,proposal,2026-01-04,lost
D01776,A01584,ads,2025-04-14,360,0,Canva,demo,2025-05-08,lost
D01777,A01915,website,2025-04-02,240,0,Piktochart,proposal,2025-05-16,lost
D01778,A00078,website,2025-11-27,480,20,Canva,proposal,2026-01-10,lost
D01779,A01566,outbound,2025-11-06,180,20,Canva,proposal,2025-12-13,lost
D01780,A01309,website,2025-04-18,240,0,Adobe Express,demo,2025-04-30,lost
D01781,A00648,referral,2026-02-16,60,0,Canva,negotiation,2026-02-23,won
D01782,A00140,ads,2025-06-15,60,0,Canva,demo,2025-07-20,lost
D01783,A00553,outbound,2025-08-06,120,10,Canva,negotiation,2025-09-30,won
D01784,A00998,referral,2025-03-02,180,15,Canva,demo,2025-04-02,won
D01785,A00282,website,2025-12-28,480,10,Canva,proposal,2026-01-24,lost
D01786,A01586,referral,2025-09-29,180,0,Adobe Express,demo,2025-11-15,lost
D01787,A01282,website,2026-03-03,1800,20,None,proposal,2026-04-10,lost
D01788,A01847,website,2025-12-22,240,20,Adobe Express,proposal,2026-02-08,lost
D01789,A01384,website,2025-06-28,240,10,Adobe Express,demo,2025-08-23,lost
D01790,A00440,outbound,2025-12-10,3600,10,Adobe Express,proposal,2025-12-29,lost
D01791,A00270,website,2025-07-15,360,0,Canva,proposal,2025-08-14,won
D01792,A01158,outbound,2025-09-27,240,20,Canva,demo,2025-10-10,won
D01793,A00746,website,2025-07-08,240,20,Canva,proposal,2025-08-25,won
D01794,A01664,website,2025-05-21,120,15,Canva,negotiation,2025-07-11,won
D01795,A00104,ads,2025-12-27,2400,0,Piktochart,proposal,2026-02-24,lost
D01796,A00766,referral,2025-01-16,120,20,Canva,negotiation,2025-02-23,lost
D01797,A00095,referral,2025-03-30,1200,0,Adobe Express,proposal,2025-05-15,won
D01798,A01873,referral,2026-01-01,360,0,Canva,demo,2026-03-02,won
D01799,A00729,ads,2026-03-10,240,15,Adobe Express,demo,2026-03-20,lost
D01800,A01597,ads,2025-06-10,480,0,Canva,demo,2025-08-03,lost
D01801,A00480,website,2025-01-09,2400,10,Canva,proposal,2025-02-22,lost
D01802,A00780,outbound,2026-01-05,240,15,Canva,proposal,2026-02-23,won
D01803,A01265,ads,2025-12-09,240,0,None,demo,2026-01-17,lost
D01804,A00013,outbound,2025-03-17,480,0,Figma,negotiation,2025-03-26,won
D01805,A01171,outbound,2025-05-22,60,20,Figma,negotiation,2025-07-08,won
D01806,A01964,referral,2026-01-18,480,10,Figma,demo,2026-02-01,lost
D01807,A01776,ads,2025-06-24,180,0,Canva,proposal,2025-07-30,lost
D01808,A00601,ads,2025-02-15,60,0,Canva,demo,2025-03-05,lost
D01809,A00095,website,2025-06-12,1200,10,Canva,negotiation,2025-07-02,lost
D01810,A01851,website,2025-11-23,120,0,None,proposal,2025-12-15,lost
D01811,A00293,ads,2025-06-07,180,0,Piktochart,negotiation,2025-07-31,lost
D01812,A00025,ads,2025-03-09,240,15,Canva,proposal,2025-03-27,lost
D01813,A01296,website,2025-05-23,480,15,Adobe Express,demo,2025-06-11,won
D01814,A01529,ads,2025-05-20,1800,15,Canva,demo,2025-06-24,won
D01815,A01190,ads,2025-05-16,120,10,Adobe Express,demo,2025-06-14,lost
D01816,A00939,ads,2026-01-31,180,15,Canva,negotiation,2026-03-22,lost
D01817,A00762,referral,2026-03-02,240,20,Piktochart,demo,2026-04-12,won
D01818,A01111,outbound,2025-10-19,3600,15,Canva,demo,2025-12-08,lost
D01819,A00654,ads,2026-02-12,60,10,None,proposal,2026-03-23,lost
D01820,A01670,website,2025-10-10,480,0,Canva,negotiation,2025-10-30,lost
D01821,A00985,referral,2025-05-13,720,10,Adobe Express,demo,2025-05-27,won
D01822,A01815,outbound,2025-09-22,180,0,Canva,negotiation,2025-10-28,lost
D01823,A00638,outbound,2025-10-28,480,20,Adobe Express,proposal,2025-12-11,won
D01824,A01852,website,2025-01-18,240,10,Adobe Express,proposal,2025-01-25,lost
D01825,A00491,website,2025-03-23,120,10,Canva,proposal,2025-04-05,won
D01826,A01932,referral,2025-04-06,2400,10,None,proposal,2025-04-24,won
D01827,A01165,website,2026-01-21,3600,25,Canva,demo,2026-03-05,lost
D01828,A01892,website,2025-12-22,720,15,Canva,proposal,2026-01-14,lost
D01829,A01127,referral,2026-01-06,480,15,Figma,proposal,2026-02-01,lost
D01830,A01250,website,2025-01-21,180,0,None,demo,2025-03-18,won
D01831,A01926,website,2025-05-18,3600,25,None,negotiation,2025-06-26,won
D01832,A00575,ads,2025-03-27,180,20,Adobe Express,proposal,2025-05-09,won
D01833,A00294,website,2026-01-20,360,10,Adobe Express,demo,2026-01-30,lost
D01834,A00896,outbound,2025-02-16,360,10,None,proposal,2025-03-05,won
D01835,A01330,referral,2025-08-24,180,0,Adobe Express,demo,2025-09-11,won
D01836,A01278,ads,2025-06-04,240,0,None,proposal,2025-06-24,won
D01837,A01204,outbound,2025-08-12,180,0,None,demo,2025-09-23,won
D01838,A00040,referral,2026-03-09,240,15,Figma,proposal,2026-03-22,won
D01839,A00776,outbound,2025-08-30,180,15,Figma,negotiation,2025-10-06,lost
D01840,A01725,website,2025-12-09,3600,10,Adobe Express,proposal,2025-12-22,lost
D01841,A00520,referral,2025-07-18,120,0,Canva,demo,2025-08-14,won
D01842,A01640,website,2025-05-25,720,20,Piktochart,negotiation,2025-06-05,won
D01843,A01761,referral,2025-06-27,240,0,Canva,proposal,2025-07-15,lost
D01844,A00546,ads,2026-01-29,120,10,None,demo,2026-03-29,won
D01845,A00236,referral,2025-01-01,180,15,Canva,negotiation,2025-02-18,lost
D01846,A00463,ads,2025-04-28,3600,10,None,demo,2025-05-24,won
D01847,A01252,website,2025-08-11,2400,20,Canva,demo,2025-09-14,lost
D01848,A01724,referral,2025-03-19,2400,20,Figma,proposal,2025-04-25,lost
D01849,A01849,website,2025-01-18,3600,10,Adobe Express,proposal,2025-03-09,won
D01850,A00483,referral,2025-09-22,720,0,None,demo,2025-11-14,won
D01851,A00430,referral,2025-02-21,120,0,Adobe Express,negotiation,2025-03-08,won
D01852,A01046,ads,2025-10-22,720,15,Canva,negotiation,2025-12-09,won
D01853,A00343,website,2025-12-10,120,0,Piktochart,proposal,2026-01-02,won
D01854,A01064,website,2026-01-15,60,20,None,negotiation,2026-02-19,lost
D01855,A01197,website,2025-09-15,720,10,Canva,proposal,2025-10-15,lost
D01856,A01463,ads,2025-02-27,120,20,Adobe Express,demo,2025-04-18,lost
D01857,A01203,outbound,2025-02-10,60,10,Canva,demo,2025-04-03,lost
D01858,A01622,website,2025-10-30,60,20,None,proposal,2025-12-22,lost
D01859,A00133,website,2025-08-21,60,15,Adobe Express,proposal,2025-09-04,won
D01860,A00351,website,2025-09-08,120,0,Adobe Express,proposal,2025-10-28,lost
